,internal_id,avg_hardness,avg_yield,Al,B,C,Cr,Cu,Fe,Mn,Mo,N,Nb,Ni,S,Si,Ti,V,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,max_min_radius
2079,MINFM66178,217.0,275.0,0.0,0.0,0.0,17.5,0.0,74.0699,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.869989,2.68493113,1762.508792,0.417922157,52.142603155,9.6817482e-06,9.72574e-08,1.3073536,7261.663925999999,0.25697771,0.050000000000000044
2082,MINFM67141,93.5,275.0,0.0,0.0,0.0,11.5,0.0,83.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.860589,2.73568313,1759.690592,0.427264957,52.766436655,1.0449528200000002e-05,9.838489999999999e-08,1.3339185999999998,7417.9293259999995,0.26711170999999995,0.0
2085,MINFM53294,217.0,205.0,0.0,0.0,0.0,17.0,0.0,57.8599,0.0,0.0,0.0,0.0,17.5,0.0,1.5,0.0,0.0,205.219389,2.84762913,1735.501992,0.427349357,51.843825655,1.00444682e-05,1.5092049900000002e-05,1.3007886,7363.538525999999,0.25774370999999996,0.2999999999999998
2086,MINFM52313,225.0,415.0,0.0,0.0,0.0,8.0,0.0,84.7649,0.3,0.9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,204.846439,2.73174763,1737.717892,0.419996007,52.59513429,1.05090582e-05,2.5997399e-06,1.3187085999999997,7366.343225999999,0.26540821,0.34999999999999987
2087,MINFM54830,217.0,240.0,0.0,0.0,0.0,11.5,0.0,83.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.48078900000002,2.73051713,1756.436192,0.426467557,52.665915655,1.0428288200000002e-05,9.820489999999999e-08,1.3313986,7403.756126,0.26658971,0.0
2089,MINFM67502,103.5,235.0,0.0,0.0,0.0,10.5,0.0,86.6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.11573900000002,2.7891086300000003,1790.1897920000001,0.435076907,53.846434905,1.0738598200000002e-05,9.997990000000001e-08,1.3600286,7572.119426,0.27332021,0.0
2091,MINFM51164,95.0,120.0,0.0,0.0,0.0,0.0,0.0,95.9699,0.0,0.0,0.0,0.0,2.03,0.0,0.13,0.0,0.0,206.61758899999998,2.83285113,1772.3614919999998,0.435053457,54.822377825,1.1599848200000002e-05,1.3974314999999999e-06,1.3724135999999998,7740.531325999999,0.28460570999999996,0.2999999999999998
2092,MINFM52320,225.0,450.0,0.0,0.0,0.0,11.5,0.0,80.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.24348899999998,2.6320761299999997,1694.4217919999999,0.411272657,50.750432155,1.0023548200000001e-05,9.47749e-08,1.2833785999999998,7133.677925999999,0.25664271,0.0
2094,MINFM66198,201.0,205.0,0.0,0.0,0.0,17.0,0.0,67.9249,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,206.75153899999998,2.72064463,1728.262192,0.41930730699999996,51.467469405,9.920138199999999e-06,9.527489999999999e-08,1.2969486,7274.846625999999,0.25748220999999993,0.04999999999999982
2095,MINFM66205,183.0,205.0,0.0,0.0,0.0,17.0,0.0,65.0549,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,205.695839,2.72627563,1719.5225919999998,0.417668207,51.332052905000005,9.916478200000002e-06,9.42049e-08,1.2905186,7271.562826,0.25690921,0.04999999999999982
2096,MINFM66211,217.0,205.0,0.0,0.0,0.04,22.0,0.0,58.0749,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,207.918039,2.72417763,1727.242192,0.41807620700000003,50.91908218500001,9.5416782e-06,9.865489999999999e-08,1.2833286,7213.484426,0.25181721,0.7
2097,MINFM66229,217.0,205.0,0.0,0.0,0.0,18.0,0.0,54.5449,0.0,4.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,205.469739,2.68503863,1718.1817919999999,0.39931890699999995,51.581106405,9.319298200000002e-06,8.93249e-08,1.2558786,7193.845425999999,0.25023021,0.09999999999999987
2098,MINFM52191,163.0,102.5,0.0,0.0,0.05,1.0,0.0,96.0549,0.3,0.44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.742439,2.85504063,1785.564592,0.43680910700000003,54.89520289,1.1486248200000001e-05,5.1068869000000005e-06,1.3751985999999998,7715.1883259999995,0.28202321,0.75
2101,MINFM53236,346.0,862.0,0.0,0.0,0.37,0.7,0.0,94.9099,0.7,0.3,0.0,0.0,1.65,0.0,0.15,0.0,0.0,207.95638899999997,2.8951881299999997,1795.3074919999997,0.438953557,55.09380160999999,1.1651238200000002e-05,1.6442319e-06,1.3792035999999996,7765.180425999998,0.28275370999999994,0.75
2104,MINFM66261,183.0,205.0,0.0,0.0,0.0,14.0,0.0,81.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.096389,2.72961913,1763.762992,0.427415357,52.547355155,1.02510682e-05,9.88399e-08,1.3308385999999999,7382.256526,0.26447371,0.0
2109,MINFM66186,241.0,415.0,0.0,0.0,0.0,20.5,0.0,52.1199,4.0,1.5,0.2,0.1,11.5,0.0,0.0,0.0,0.1,203.255989,2.90828913,1686.525372,0.405474157,50.323782735,9.651348200000001e-06,1.452119e-07,1.2537786,7059.720926,0.23526771,0.7999999999999999
2111,MINFM67308,192.0,275.0,0.8,0.0,0.016,17.0,0.0,56.6999,0.0,0.0,0.0,0.0,13.5,0.0,3.2,0.0,0.0,196.130789,2.79881833,1682.179392,0.42375531699999996,49.543515175799996,9.6017242e-06,3.2089825900000005e-05,1.2593606,6977.452846,0.24477970999999998,0.7
2112,MINFM67372,108.5,137.5,0.0,0.0,0.0,17.5,0.0,74.8699,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.557989,2.7078911299999997,1776.972792,0.421466157,52.589363155,9.7761482e-06,9.805739999999998e-08,1.3185536,7324.655925999999,0.25929771,0.050000000000000044
2113,MINFM67341,192.0,205.0,0.0,0.0,0.0,22.0,0.0,57.3449,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,206.377739,2.70179863,1712.515792,0.414557907,50.506609405000006,9.452698200000001e-06,9.39249e-08,1.2728286,7155.097426,0.24970021,0.04999999999999982
2116,MINFM52878,132.5,225.0,0.0,0.0,0.0,25.0,0.0,62.3599,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213.199389,2.63942913,1763.926992,0.410214357,51.289045155,8.861468200000002e-06,9.64799e-08,1.2800386,7092.698526,0.24574371,0.09999999999999987
2117,MINFM66196,241.0,380.0,0.0,0.0,0.0,17.0,0.0,61.4299,11.5,0.0,0.2,0.0,2.25,0.0,0.0,0.0,0.0,204.317089,3.36226613,1686.169172,0.419916957,50.81135473,1.0878728200000001e-05,2.502399e-07,1.2906936,7110.270326000001,0.22082170999999998,0.7499999999999999
2118,MINFM66181,217.0,260.0,0.0,0.0,0.0,16.0,0.0,67.8949,5.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,205.78823899999998,3.0215336300000004,1712.184792,0.42059440700000006,51.31114438,1.04580982e-05,1.699349e-07,1.2987786,7211.074426000001,0.24134521,0.04999999999999982
2120,MINFM52530,95.0,120.5,0.0,0.0,0.0,14.0,0.0,81.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.623889,2.73679413,1768.282992,0.428522857,52.686967655000004,1.02805682e-05,9.908989999999999e-08,1.3343386,7401.941526,0.26519870999999995,0.0
2121,MINFM50876,264.0,345.0,0.0,0.001,0.1,0.0,0.0,97.6249,1.1,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.73053899999996,2.9161519300000003,1792.450422,0.439877557,55.32110096,1.1776698200000003e-05,10000000.000001622,1.3866820999999998,7790.361225999999,0.28357720999999997,0.75
2122,MINFM52534,95.0,103.5,0.0,0.0,0.0,16.0,0.0,77.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.175339,2.68519063,1742.0885919999998,0.421426707,51.601987405,9.929578200000002e-06,9.78249e-08,1.3090686,7245.135826,0.25836421,0.0
2123,MINFM50897,264.0,345.0,0.0,0.001,0.11,0.0,0.2,96.6599,1.1,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,206.78988899999996,2.89445843,1776.6534219999996,0.43631820699999996,54.86251977999999,1.1694138200000003e-05,10000000.000001622,1.3752171,7727.3038259999985,0.28130370999999993,0.75
2124,MINFM50891,264.0,345.0,0.0,0.001,0.12,0.0,0.0,98.0149,0.45,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,209.44143899999997,2.88401393,1801.361622,0.439876957,55.534034057499994,1.1701188200000001e-05,10000000.000002118,1.3888070999999997,7810.1132259999995,0.28579320999999996,0.75
2125,MINFM52500,96.0,103.5,0.0,0.0,0.0,16.0,0.0,70.7799,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,205.985589,2.7033831299999997,1724.0605919999998,0.418214957,51.368015155,9.9400282e-06,9.541989999999998e-08,1.2959185999999998,7250.089325999999,0.25746170999999995,0.04999999999999982
2127,MINFM66296,75.0,225.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,63.14,0.0,1.0,0.0,0.0,160.55,3.215428,1459.3424,0.3868402,53.86182776,1.277676e-05,1.00499328e-05,1.21439,7967.011200000001,0.284134,0.25
2128,MINFM52351,192.0,207.0,0.0,0.0,0.0,16.0,0.0,61.8499,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,203.723289,2.68609213,1706.7061919999999,0.40582505699999993,51.234526654999996,9.652288200000001e-06,9.118989999999999e-08,1.2673986,7197.941126,0.25326470999999995,0.09999999999999987
2129,MINFM54788,127.5,327.5,0.0,0.0,0.38,0.8,0.0,96.5929,0.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.30151899999998,2.87030723,1789.5821319999998,0.43842884699999995,54.775670985,1.15982422e-05,1.6442489000000002e-06,1.3762106,7719.774545999999,0.28179941,0.7
2131,MINFM55872,95.0,120.5,0.0,0.0,0.0,16.0,0.0,79.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.98388899999998,2.73699413,1774.7229919999997,0.429422857,52.609989655,1.01425682e-05,9.962989999999998e-08,1.3343386,7387.261526,0.26359870999999996,0.0
2133,MINFM52511,96.0,103.5,0.0,0.0,0.0,22.0,0.0,57.8499,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,207.443289,2.7162921300000002,1721.646192,0.41679505699999997,50.788626655,9.5122882e-06,9.442989999999999e-08,1.2798985999999999,7194.861126,0.25116470999999996,0.04999999999999982
2138,MINFM52757,120.5,207.5,0.0,0.0,0.0,28.0,0.0,62.5749,0.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,225.66803900000002,2.78294963,1863.4241919999997,0.431491807,54.035628905,9.191838200000001e-06,1.0149989999999998e-07,1.3457986,7464.307626,0.25731720999999996,0.09999999999999987
2141,MINFM51345,103.5,310.0,0.0,0.0,0.05,2.7,0.0,94.3099,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.75288899999998,2.83810913,1792.213992,0.43476335699999996,55.009597840000005,1.13679182e-05,1.074989e-07,1.3742885999999999,7724.525025999999,0.28164870999999997,0.75
2143,MINFM66570,145.0,225.0,0.0,0.0,0.0,21.5,0.05,66.9899,0.0,0.05,0.05,0.0,3.0,0.0,0.0,0.0,0.0,207.56318900000002,2.65280963,1723.062337,0.41529325699999997,50.437219505,9.3709582e-06,9.649100000000001e-08,1.2810836,7086.724726,0.24904571000000003,0.7999999999999999
2147,MINFM67009,190.0,240.0,0.0,0.0,0.0,16.0,0.0,76.8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.75108899999998,2.66581813,1729.8845919999997,0.41843645699999993,51.225033655,9.8499282e-06,9.714989999999999e-08,1.2996185999999998,7191.986326,0.25640671,0.0
2149,MINFM66583,280.0,450.0,0.0,0.0,0.0,24.0,0.0,62.1949,0.0,1.2,0.14,0.0,5.5,0.0,0.0,0.0,0.0,213.13923899999998,2.71324823,1765.3823979999997,0.420020407,51.610832285,9.309598200000001e-06,9.72949e-08,1.2992886,7224.126425999999,0.25153520999999995,0.7999999999999999
2153,MINFM52850,120.5,155.0,0.0,0.0,0.0,25.0,0.0,69.8199,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.537489,2.7474561299999998,1816.5187919999998,0.43318465700000003,52.709498155000006,9.499748200000001e-06,1.0198239999999999e-07,1.3383536,7359.7189260000005,0.25730271,0.050000000000000044
2154,MINFM51295,290.0,440.0,0.0,0.0,0.0,18.0,0.0,68.5599,1.2,2.5,0.05,0.0,4.25,0.0,1.4,0.0,0.0,214.64038899999997,2.89913863,1810.3656369999999,0.432228857,53.599000545,9.958368200000002e-06,1.41131349e-05,1.3379885999999999,7441.456526,0.25754871,0.7999999999999999
2159,MINFM51493,252.0,570.0,0.0,0.0,0.38,0.8,0.0,96.4199,0.75,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.726989,2.88340213,1793.0647919999997,0.43875445699999993,54.905376202499994,1.16175782e-05,1.6463184e-06,1.3780636,7732.777526,0.28176270999999997,0.75
2160,MINFM51507,252.0,570.0,0.0,0.0,0.35,0.8,0.0,96.2999,0.65,0.3,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.769289,2.87472213,1792.5671919999997,0.43790905699999993,54.923730947500005,1.1586788200000001e-05,1.6418409e-06,1.3769485999999997,7730.598625999999,0.28187970999999995,0.75
2161,MINFM51521,252.0,570.0,0.0,0.0,0.3,1.0,0.0,94.7999,0.4,0.2,0.0,0.0,1.3,0.0,0.15,0.0,0.0,206.938289,2.85603213,1783.5526919999998,0.43620005700000003,54.71377188499999,1.1531188200000001e-05,1.6328758999999999e-06,1.3709985999999998,7712.4841259999985,0.28166970999999996,0.75
2162,MINFM51310,295.0,620.0,0.0,0.0,0.0,11.5,0.0,77.7899,0.5,0.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,205.85668900000002,2.7471701299999998,1733.836392,0.41987425700000003,52.22998038,1.0344208200000003e-05,1.0238989999999999e-07,1.3115586,7346.806726000001,0.26214071,0.09999999999999987
2164,MINFM21962,240.5,500.0,0.0,0.0,0.4,0.0,0.0,97.7599,1.2,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,208.64938899999999,2.93923313,1801.4461919999999,0.44252275700000004,55.339793494999995,1.18244682e-05,1.1999999999999998e+20,1.3894385999999999,7798.674526,0.28350370999999996,0.7
2165,MINFM22075,203.5,262.5,0.0,0.0,0.09,0.0,0.0,95.3399,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,201.16718899999998,2.75517313,1727.7623919999999,0.424093657,53.301474285000005,1.12564982e-05,1.4999999999999997e+20,1.3368885999999998,7512.044026,0.27648571,0.7
2166,MINFM20506,127.5,370.0,0.0,0.0,0.0,2.5,0.0,93.4199,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.83648899999997,2.7908461300000003,1756.9477919999997,0.428359657,53.970849789999995,1.1227948200000003e-05,1.0110739999999998e-07,1.3521535999999998,7592.772925999999,0.27725270999999996,0.050000000000000044
2167,MINFM22083,239.0,292.5,0.0,0.0,0.14,11.5,0.0,83.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.700089,2.72489613,1755.094592,0.425823857,52.476104135,1.0394568200000003e-05,1.118349e-07,1.3271986,7377.796125999999,0.26551671,0.7
2168,MINFM21358,90.0,235.0,0.0,0.0,0.0,17.0,0.0,66.8649,0.5,0.0,0.0,0.0,8.0,0.0,0.2,0.0,0.0,205.598939,2.7455326300000005,1720.0483920000001,0.41840250700000003,51.20637363000001,9.9087582e-06,2.1014149e-06,1.2913085999999998,7233.392226000001,0.25440821,0.2999999999999998
2170,MINFM23039,120.5,470.0,0.0,0.0,0.25,3.0,0.0,93.9999,0.45,0.45,0.0,0.0,0.0,0.0,0.1,0.0,0.0,209.12828899999997,2.85273213,1794.4826919999998,0.436816057,54.79119060749999,1.13785882e-05,1.1295374e-06,1.3736735999999998,7703.624626,0.28029471,0.75
2171,MINFM23026,111.5,440.0,0.0,0.0,0.15,0.0,0.0,96.0899,1.4,0.15,0.0,0.0,0.4,0.0,0.1,0.0,0.0,206.86218899999997,2.9118301300000002,1777.1953919999999,0.436274257,54.855322435,1.17164582e-05,1.1316204000000002e-06,1.3745836,7727.481225999999,0.28036571,0.75
2172,MINFM23033,142.5,610.0,0.0,0.0,0.27,0.5,0.0,94.2699,0.45,0.45,0.0,0.0,2.3,0.0,0.1,0.0,0.0,207.322989,2.87015513,1786.576292,0.43614335700000006,54.994419947500006,1.1597568200000001e-05,1.1302884e-06,1.3736435999999999,7751.721826,0.28295771000000003,0.75
2177,MINFM21892,277.0,695.0,0.0,0.0,0.36,0.9,0.0,97.1099,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.292389,2.89278113,1803.622992,0.440863957,55.27070339,1.1687728200000001e-05,1.4441539999999998e-07,1.3866336,7786.564726,0.28397371,0.75
2178,MINFM20539,124.0,540.0,0.0,0.0,0.09,11.5,0.0,83.2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.805589,2.72454613,1754.088592,0.425689857,52.49802128499999,1.0396918200000001e-05,1.0688489999999999e-07,1.3275485999999999,7380.599625999999,0.26566171,0.7
2179,MINFM20538,151.0,660.0,0.0,0.001,0.17,0.9,0.0,94.9999,0.35,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.6,207.429789,2.84158843,1789.2504219999998,0.43400200699999997,54.9306630125,1.1438368200000001e-05,10000000.00000112,1.3709471,7706.085625999998,0.28239970999999997,0.75
2181,MINFM22035,276.5,672.5,0.0,0.0,0.34,0.4,0.0,96.2299,1.2,0.15,0.0,0.0,0.6,0.0,0.0,0.0,0.0,208.230589,2.91798113,1794.239592,0.43942635700000005,55.143735375000006,1.17468682e-05,1.485324e-07,1.3822736,7771.918125999999,0.28223170999999997,0.75
2186,MINFM21093,103.5,320.0,0.0,0.0,0.18,0.0,0.0,97.4499,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.99528899999999,2.9099181300000003,1786.9741919999997,0.438706857,55.101772455,1.1772268200000001e-05,1.3272989999999998e-07,1.3823585999999999,7766.9257259999995,0.28260471,0.7
2187,MINFM21094,114.5,370.0,0.0,0.0,0.25,0.0,0.0,97.3699,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.826489,2.91012113,1788.2017919999998,0.438850157,55.065503944999996,1.17677982e-05,1.396499e-07,1.3817286,7762.213425999999,0.28237270999999997,0.7
2188,MINFM21097,106.0,280.0,0.0,0.0,0.0,1.0,0.0,95.4499,0.5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.659789,2.82683713,1767.624192,0.431237557,54.530377879999996,1.1442188200000002e-05,1.0416739999999999e-07,1.3638235999999997,7670.735126,0.28029971,0.050000000000000044
2192,MINFM29348,165.0,800.0,0.0,0.0,0.38,0.6,0.0,94.1399,0.6,0.35,0.0,0.0,1.8,0.0,0.5,0.0,0.0,206.48368899999997,2.88753613,1788.0453919999998,0.437899057,54.792371384999996,1.15660882e-05,5.1430304e-06,1.3722936,7716.824325999999,0.28093071,0.75
2193,MINFM29286,107.0,330.0,0.0,0.0,0.34,0.0,0.0,96.4099,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,205.91808899999998,2.89723213,1778.0355919999997,0.43674785699999996,54.605945975,1.16678282e-05,2.1477699000000005e-06,1.3713985999999998,7694.2247259999995,0.27965270999999997,0.7
2194,MINFM29288,118.5,340.0,0.0,0.0,0.52,0.0,0.0,97.8999,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.793789,2.89989113,1805.894192,0.44329375699999995,55.14977252,1.1710608200000001e-05,5.1570999e-06,1.3867386,7769.426525999999,0.28390971,0.7
2202,MINFM76684,241.0,225.0,0.0,0.0,0.08,0.3,0.0,97.1599,0.4,0.25,0.0,0.0,0.0,0.0,0.17,0.0,0.15,207.73078899999996,2.85718113,1785.4910919999998,0.436909257,55.00830279499999,1.16010682e-05,1.8117384000000003e-06,1.3781185999999996,7742.3101259999985,0.28372370999999996,0.75
2203,MINFM76679,179.0,295.0,0.0,0.0,0.12,0.8,0.0,96.7799,0.4,0.4,0.0,0.0,0.0,0.0,0.17,0.0,0.0,208.625489,2.86229813,1791.8936919999999,0.437599257,55.128374324999996,1.1578168200000001e-05,1.8157759000000003e-06,1.3802285999999997,7755.250725999999,0.28358170999999993,0.75
2208,MINFM76685,179.0,245.0,0.0,0.0,0.17,0.9,0.0,96.5599,0.4,0.25,0.0,0.0,0.0,0.0,0.17,0.0,0.15,208.138789,2.86045413,1790.8610919999999,0.437819157,54.996019025,1.1566058200000001e-05,1.8209004000000004e-06,1.3787485999999998,7739.9464259999995,0.28324371,0.75
2214,MINFM41998,90.0,175.0,0.0,0.0,0.0,0.0,0.0,97.6349,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,206.674139,2.8369366300000003,1772.3144919999997,0.43500810700000003,54.73115229,1.1589918200000001e-05,1.6019549e-06,1.3727385999999997,7713.677025999999,0.28314121,0.2999999999999998
2250,MINFM49993,85.0,240.0,0.0,0.0,0.2,0.0,0.0,98.3299,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,208.36208899999997,2.87562813,1794.8785919999998,0.440337457,55.212277235,1.17091282e-05,2.1240899000000003e-06,1.3858185999999997,7781.570325999999,0.28515671,0.7
2256,MINFM29330,134.5,490.0,0.0,0.0,0.45,0.0,0.0,97.4999,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,207.194789,2.90023213,1799.1881919999996,0.442204057,55.00100857499999,1.1682738200000001e-05,6.1511399e-06,1.3831485999999997,7746.143625999998,0.28274971,0.7
2257,MINFM29341,142.5,715.0,0.0,0.0,0.35,0.8,0.0,96.1499,0.7,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,207.293289,2.87985713,1790.2481919999998,0.43828655699999997,54.81362072,1.1579038200000001e-05,3.1423559000000003e-06,1.3757486,7715.737626,0.28113471,0.75
2261,MINFM50027,132.5,550.0,0.0,0.0,0.45,0.6,0.0,97.0999,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,207.638789,2.8754221300000005,1796.487192,0.440071057,54.922325130000004,1.16328382e-05,2.1500619000000002e-06,1.3801486,7740.697625999999,0.28284971,0.7
2267,MINFM7945,169.0,390.0,0.0,0.0,0.18,0.0,0.0,98.1449,0.45,0.45,0.0,0.0,0.0,0.0,0.15,0.0,0.0,209.52773899999997,2.8855096300000005,1803.691792,0.44039220700000004,55.5517181175,1.1717028200000003e-05,1.6228724e-06,1.3897636,7815.380026,0.28601520999999996,0.75
2268,MINFM7629,215.0,470.5,0.0,0.0,0.17,0.3,0.0,97.5699,0.6,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.231189,2.8789701300000003,1790.886292,0.439024657,55.112825665,1.16779582e-05,1.6236349e-06,1.3825785999999998,7764.466826,0.28383071,0.75
2269,MINFM7643,243.5,735.0,0.0,0.0,0.28,0.8,0.0,98.6449,0.4,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,211.728739,2.91257463,1824.163292,0.446230707,55.943633595,1.1797078200000002e-05,1.6335034000000002e-06,1.4036136000000001,7879.5620260000005,0.28821521,0.75
2273,MINFM7745,286.0,797.5,0.0,0.0,0.48,0.8,0.0,96.7449,0.75,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.412739,2.8962996299999997,1802.7607919999998,0.44090520699999997,55.0988831525,1.1663028200000001e-05,1.6566434000000003e-06,1.3833136,7760.635026,0.28270521,0.75
2274,MINFM8196,254.0,505.0,0.0,0.0,0.47,0.6,0.0,97.1099,0.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.83438899999996,2.88259813,1798.1074919999999,0.44038305699999997,54.971207065,1.16558382e-05,1.6535119e-06,1.3812785999999997,7748.243425999999,0.28287871,0.7
2277,MINFM8668,200.0,746.0,0.0,0.0,0.51,0.0,0.0,96.1849,0.7,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,205.18213899999998,2.93868363,1799.417992,0.445718207,54.66581729,1.15847282e-05,1.81572649e-05,1.3797586,7679.390726,0.27893620999999996,0.7
2278,MINFM50302,302.0,713.0,0.0,0.0,0.07,1.0,0.0,93.6699,0.4,0.08,0.0,0.0,2.95,0.0,0.15,0.0,0.0,207.45918899999998,2.8696901300000004,1779.3472919999997,0.436567157,54.90841187499999,1.1596858199999999e-05,1.6098679e-06,1.3741035999999998,7752.939826,0.28313570999999993,0.75
2279,MINFM8176,254.0,505.0,0.0,0.0,0.48,0.7,0.0,98.2199,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,210.65348899999998,2.92658213,1822.2052919999996,0.4463364569999999,55.69922178,1.18141282e-05,1.6571889e-06,1.3996885999999997,7850.481526,0.28630771,0.7
2280,MINFM8300,280.0,820.0,0.0,0.0,0.48,0.8,0.0,97.0949,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.55873899999997,2.8971746299999994,1803.9952919999996,0.44184070699999994,55.12296163,1.16862782e-05,1.6561909000000002e-06,1.3853385999999999,7769.039025999999,0.28325521,0.7
2282,MINFM8708,302.5,817.5,0.0,0.0,0.38,0.7,0.0,95.1599,0.65,0.2,0.0,0.0,1.65,0.0,0.15,0.0,0.0,208.05588899999998,2.89512513,1796.560992,0.43964265699999994,55.11120615749999,1.16657982e-05,1.6447069000000002e-06,1.3806235999999996,7771.077125999999,0.28316871,0.75
2286,MINFM67138,96.0,275.0,0.0,0.0,0.05,0.5,0.0,97.4999,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,207.760789,2.84653213,1781.5921919999998,0.436854057,54.90770464,1.1600738200000001e-05,1.1074549e-06,1.3776486,7738.715625999998,0.28379971,0.7
2288,MINFM53287,217.0,240.0,0.0,0.0,0.0,18.0,0.0,57.9249,0.0,3.0,0.1,0.0,11.0,0.0,0.0,0.0,0.0,204.31153899999998,2.66658363,1707.3054819999998,0.400707307,51.055939105,9.3351382e-06,9.03549e-08,1.2555986,7134.486626,0.24918221,0.7999999999999999
2289,MINFM8754,302.0,713.0,0.0,0.0,0.08,1.0,0.0,93.7699,0.45,0.08,0.0,0.0,3.0,0.0,0.15,0.0,0.0,207.869189,2.87912213,1783.158792,0.43754125699999996,55.022273667499995,1.1626918200000003e-05,1.6117239e-06,1.3769486,7769.229526000001,0.28358071,0.75
2293,MINFM67152,118.5,415.0,0.0,0.001,0.05,2.75,0.0,94.3919,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.015,0.2,210.667809,2.8516223300000005,1802.2872320000001,0.43668031700000004,55.28649995000001,1.1402994200000003e-05,10000000.000000108,1.3805051000000002,7757.752356,0.28308951,0.75
2294,MINFM53289,217.0,205.0,0.0,0.0,0.04,17.0,0.0,65.9749,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,204.63703900000002,2.70130763,1711.794192,0.41538320700000003,50.970230185000005,9.826878200000002e-06,9.80449e-08,1.2834286,7211.2904260000005,0.25492720999999996,0.7
