internal_id,avg_hardness,avg_yield,Al,As,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,Other,P,Pb,S,Se,Si,Sn,Ta,Ti,V,W,Zn,Zr
MINFM76555,217,885,0,0,0,0,0.22,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM76542,217,835,0,0,0,0,0.24,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM76564,229,785,0,0,0,0,0.26,0,0,0,0.8,0,0,0,0.4,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76550,229,735,0,0,0,0,0.26,0,0,0,0.8,0,0,0,0.4,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76541,207,735,0,0,0,0,0.32,0,0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76573,229,835,0,0,0,0,0.37,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76588,241,785,0,0,0,0,0.37,0,0,0,0.45,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76545,207,785,0,0,5e-04,0,0.37,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM77695,195,85,0,0,0,0,3.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
MINFM76566,217,930,0,0,0,0,0.38,0,0,0,0.9,0,0,0,0.5,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76559,217,835,0,0,0,0,0.42,0,0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76156,321,1325,0,0,0,0,0.26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.5,0,0,0
MINFM76154,321,1125,0,0,0,0,0.46,0,0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM76146,321,1225,0,0,5e-04,0,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.08,0,0,0
MINFM76143,302,785,0,0,0,0,0.62,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76690,207,635,0,0,0,0,0.17,0,0,0,0.8,0,95.9999,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM76682,229,835,0,0,0,0,0.32,0,0,0,0.8,0,96.8099,0,0.4,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76686,229,417.5,0.7,0,0,0,0.35,0,0,0,1.35,0,95.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM76674,207,785,0,0,0,0,0.37,0,0,0,0.8,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76699,269,835,0,0,0,0,0.37,0,0,0,0.6,0,95.5399,0,0.5,0.15,0,0,1.25,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76667,207,785,0,0,5e-04,0,0.37,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76665,217,735,0,0,0,0,0.42,0,0,0,0,0,96.6699,0,1.4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76589,207,590,0,0,0,0,0.1,0,0,0,0.6,0,0,0,0.3,0,0,0,1.5,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76585,269,885,0,0,0,0,0.15,0,0,0,1,0,0,0,1.1,0.2,0,0,1,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76523,217,735,0,0,0,0,0.42,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76560,229,930,0,0,0,0,0.47,0,0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76580,255,835,0,0,0,0,0.47,0,0,0,0.45,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM77548,120.5,444,0,0,0,0,0.16,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM75987,257,230,0,0,0,0,0.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.035,0,0.3,0,0,0,0.06,0,0,0
MINFM76156,321,1325,0,0,0,0,0.26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.5,0,0,0
MINFM76154,321,1125,0,0,0,0,0.46,0,0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM76146,321,1225,0,0,5e-04,0,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.08,0,0,0
MINFM76143,302,785,0,0,0,0,0.62,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM91795,108.5,410,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM91797,114.5,405,0,0,0,0,0.15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM91799,151,380,0,0,0,0,0.12,0,0,0,10,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
MINFM91801,151,370,0,0,0,0,0.12,0,0,0,11,0,0,0,0.5,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0.7,0,0
MINFM90962,251.5,661.5,0,0,0,0,0.12,0,0,0,10,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
MINFM90971,134.5,661.5,0,0,0,0,0.12,0,0,0,11,0,0,0,0.5,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0.7,0,0
MINFM90987,254.5,686,0,0,0,0,0.16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM42089,170,360,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42101,187,410,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42129,217,500,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42177,285,402.5,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42163,255,640,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42180,285,755,0,0,0,0,0,0,0,0,0.9,0,96.1599,0,0.3,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42201,201,490,0,0,0,0,0,0,0,0,0.4,0,90.3599,0,0.35,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42189,311,450,0,0,0,0,0,0,0,0,0.4,0,90.3599,0,0.35,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42237,241,617.5,0,0,0,0,0,0,0,0,0.4,0,90.3599,0,0.35,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42253,269,710,0,0,0,0,0,0,0,0,0.4,0,90.3599,0,0.35,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM49987,130,245,0,0,0,0,0,0,0,0,0,0,98.3699,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM50001,107.5,350,0,0,0,0,0.4,0,0,0,0,0,98.1999,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM50003,120,380,0,0,0,0,0.5,0,0,0,0,0,98.0999,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM50011,102.5,340,0,0,0,0,0.15,0,0,0,0,0,95.7799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM50015,126.5,400,0,0,0,0,0.52,0,0,0,0,0,97.8999,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
MINFM50021,140,600,0,0,0,0,0.3,0,0,0,0.6,0,95.9999,0,1.1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0
MINFM50039,125,380,0,0,0,0,0.35,0,0,0,0.4,0,95.2799,0,0.6,0,0,0,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM50047,115,450,0,0,0,0,0.15,0,0,0,4,0,91.2999,0,0.4,0.45,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM50062,155,370,0,0,0,0,1.45,0,0,0,1,0,94.6799,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM50073,260,490,0,0,0,0,0.38,0,0,0,0.6,0,94.1399,0,0.6,0.35,0,0,1.8,0,0,0,0,0,0.5,0,0,0,0,0,0,0
MINFM77427,112.5,380,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM7292,246,672,0,0,0,0,0.38,0,0,0,0,0,97.2949,0,1.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM7413,75,205,0,0,0,0,0,0,0,0,18,0,63.8449,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM6863,156.5,420,0,0,0,0,0.28,0,0,0,0,0,98.6949,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM6801,183,388,0,0,0,0,0.18,0,0,0,0,0,99.1049,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM7100,178,350,0,0,0,0,0.14,0,0,0,0,0,98.3299,0,1,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0
MINFM7206,212.5,554,0,0,0,0,0.37,0,0,0,0,0,97.7299,0,1.35,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0
MINFM8339,420,1275,0,0,0,0,0,0,0,0,15,3,69.6599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM7899,302.5,817.5,0,0,0,0,0.37,0,0,0,0.65,0,95.0599,0,0.55,0.2,0,0,1.55,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8423,268.5,722.5,0,0,0,0,0.17,0,0,0,0.35,0,96.8199,0,0.6,0.15,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM7936,277.5,1860,0,0,0,0,0.75,0,0,0,16,0,78.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM8595,229,702.5,0,0,0,0,0.27,0,0,0,0.35,0,96.7199,0,0.6,0.15,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM50278,287.5,775,0,0,5e-04,0,0.47,0,0,0,0.35,0,96.3769,0,0.7,0.15,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8638,276.5,777.5,0,0,0,0,0.37,0,0,0,0.35,0,96.4599,0,0.7,0.2,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8351,210,1260,0,0,0,0,0,0,0,0,15,3,69.6599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM8394,268.5,722.5,0,0,0,0,0.18,0,0,0,0.4,0,98.4449,0,0.7,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8343,311,862,0,0,0,0,0,0,0,0,15,3,69.6599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM8595,229,702.5,0,0,0,0,0.27,0,0,0,0.35,0,96.7199,0,0.6,0.15,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM50278,287.5,775,0,0,5e-04,0,0.47,0,0,0,0.35,0,96.3769,0,0.7,0.15,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8638,276.5,777.5,0,0,0,0,0.37,0,0,0,0.35,0,96.4599,0,0.7,0.2,0,0,0.35,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8351,210,1260,0,0,0,0,0,0,0,0,15,3,69.6599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM8394,268.5,722.5,0,0,0,0,0.18,0,0,0,0.4,0,98.4449,0,0.7,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8343,311,862,0,0,0,0,0,0,0,0,15,3,69.6599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM8523,310,548.5,0,0,0,0,0.4,0,0,0,0.4,0,96.6249,0,0.75,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM8551,287.5,634.5,0,0,0,0,0.48,0,0,0,0.4,0,96.5449,0,0.75,0.15,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM53276,217,205,0,0,0,0,0,0,0,0,24,0,48.3449,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53275,217,205,0,0,0,0,0,0,0,0,24,0,48.3449,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53302,183,205,0,0,0,0,0,0,0,0,11.5,0,83.7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67137,96,275,0,0,0,0,0,0,0,0,0,0,97.7299,0,0.6,0.44,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM50532,41.5,345,0,0,0,0,0,0,0,0,25,0,68.2349,0,0,0.75,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67209,250,400,0,0,0,0,0.07,0,0,0,10,0.3,0,0,0,0.25,0.04,0,0,0,0,0,0,0,0,0,0,0,0.15,1.5,0,0
MINFM67365,192,205,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67310,217,135,0,0,0,0,0.016,0,0,0,24,0,45.2899,0,0,1.6,0.09,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67322,163,205,0,0,0,0,0.05,0,0,0,2.65,0,91.2899,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67323,163,205,0,0,0,0,0.05,0,0,0,1.9,0,94.9699,0,0.3,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53288,217,205,0,0,0,0,0,0,0,0,17,0,65.2949,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53268,183,240,0,0,0,0,0,0,0,0,17,0,59.4419,0,0,0,0,0,14,0,0,0,0,0,3.7,0,0,0,0,0,0,0
MINFM66178,217,275,0,0,0,0,0,0,0,0,17.5,0,74.0699,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66175,241,310,0,0,0,0,0,0,0,0,19,3,29.8499,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67204,310,550,0,0,0,0,0,0,0,0,24,0.5,53.8129,0,0,3,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67194,151,585,0,0,0,0,0,0,0,0,11.5,0,83.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53260,201,205,0,0,0,0,0,0,0,0,16,0,70.9249,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53290,241,415,0,0,0,0,0,0,0,0,23,0,43.2299,0,5,4,0.4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53294,217,205,0,0,0,0,0,0,0,0,17,0,57.8599,0,0,0,0,0,17.5,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM52313,225,415,0,0,0,0,0,0,0,0,8,0,84.7649,0,0.3,0.9,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
MINFM54830,217,240,0,0,0,0,0,0,0,0,11.5,0,83.5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67658,90,190,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67502,103.5,235,0,0,0,0,0,0,0,0,10.5,0,86.6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67515,103.5,107.5,0,0,0,0,0,0,0,0,11.5,0,85.2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM51164,95,120,0,0,0,0,0,0,0,0,0,0,95.9699,0,0,0,0,0,2.03,0,0,0,0,0,0.13,0,0,0,0,0,0,0
MINFM52320,225,450,0,0,0,0,0,0,0,0,11.5,0,80.1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66261,183,205,0,0,0,0,0,0,0,0,14,0,81.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66198,201,205,0,0,0,0,0,0,0,0,17,0,67.9249,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66205,183,205,0,0,0,0,0,0,0,0,17,0,65.0549,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66211,217,205,0,0,0,0,0.04,0,0,0,22,0,58.0749,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66229,217,205,0,0,0,0,0,0,0,0,18,0,54.5449,0,0,4,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52191,163,102.5,0,0,0,0,0.05,0,0,0,1,0,96.0549,0,0.3,0.44,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
MINFM55862,115,120.5,0,0,0,0,0,0,0,0,12,0,82.7799,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
MINFM55872,95,120.5,0,0,0,0,0,0,0,0,16,0,79.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53236,346,862,0,0,0,0,0.37,0,0,0,0.7,0,94.9099,0,0.7,0.3,0,0,1.65,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM52511,96,103.5,0,0,0,0,0,0,0,0,22,0,57.8499,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52524,96,103.5,0,0,0,0,0,0,0,0,17,0,63.2499,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66261,183,205,0,0,0,0,0,0,0,0,14,0,81.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66198,201,205,0,0,0,0,0,0,0,0,17,0,67.9249,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66205,183,205,0,0,0,0,0,0,0,0,17,0,65.0549,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66211,217,205,0,0,0,0,0.04,0,0,0,22,0,58.0749,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66229,217,205,0,0,0,0,0,0,0,0,18,0,54.5449,0,0,4,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66186,241,415,0,0,0,0,0,0,0,0,20.5,0,52.1199,0,4,1.5,0.2,0.1,11.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0
MINFM67307,217,240,0,0,0,0,0,0,0,0,8,0,53.1449,0,0,0,0,0,22,0,0,0,0,0,6.5,0,0,0,0.1,0,0,0
MINFM67308,192,275,0.8,0,0,0,0.016,0,0,0,17,0,56.6999,0,0,0,0,0,13.5,0,0,0,0,0,3.2,0,0,0,0,0,0,0
MINFM67372,108.5,137.5,0,0,0,0,0,0,0,0,17.5,0,74.8699,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67341,192,205,0,0,0,0,0,0,0,0,22,0,57.3449,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67332,219,310,0,0,0,0,0,0,0,0,17,0,63.5099,0,7.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66254,179,205,0,0,0,0,0,0,0,0,10.5,0,85.5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66268,241,450,0,0,0,0,0,0,0,0,25,0,62.3599,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66196,241,380,0,0,0,0,0,0,0,0,17,0,61.4299,0,11.5,0,0.2,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66181,217,260,0,0,0,0,0,0,0,0,16,0,67.8949,0,5.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66247,302,550,0,0,0,0,0,0,0,0,24,1.5,57.2399,0,0,2.9,0.1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52530,95,120.5,0,0,0,0,0,0,0,0,14,0,81.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM50876,264,345,0,0,0.001,0,0.1,0,0,0,0,0,97.6249,0,1.1,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM52534,95,103.5,0,0,0,0,0,0,0,0,16,0,77.5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM50897,264,345,0,0,0.001,0,0.11,0,0,0,0,0.2,96.6599,0,1.1,0.1,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM50891,264,345,0,0,0.001,0,0.12,0,0,0,0,0,98.0149,0,0.45,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM52500,96,103.5,0,0,0,0,0,0,0,0,16,0,70.7799,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52506,96,189.5,0,0,0,0,0,0,0,0,18,0,63.8949,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66296,75,225,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,63.14,0,0,0,0,0,1,0,0,0,0,0,0,0
MINFM52351,192,207,0,0,0,0,0,0,0,0,16,0,61.8499,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54789,134.5,362.5,0,0,0,0,0.38,0,0,0,0.8,0,96.5929,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM55862,115,120.5,0,0,0,0,0,0,0,0,12,0,82.7799,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
MINFM55872,95,120.5,0,0,0,0,0,0,0,0,16,0,79.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53236,346,862,0,0,0,0,0.37,0,0,0,0.7,0,94.9099,0,0.7,0.3,0,0,1.65,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM52511,96,103.5,0,0,0,0,0,0,0,0,22,0,57.8499,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52524,96,103.5,0,0,0,0,0,0,0,0,17,0,63.2499,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66573,271,485,0,0,0,0,0,0,0,0,23,0,63.0999,0,0,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66592,300,550,0,0,0,0,0,0,0,0,24,0,58.0949,0,0,3,0.24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52731,132.5,225,0,0,0,0,0,0,0,0,25,0,62.3599,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52757,120.5,207.5,0,0,0,0,0,0,0,0,28,0,62.5749,0,0,3.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52666,103.5,102.5,0,0,0,0,0,0,0,0,10.5,0,85.5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM51343,108.5,380,0,0,0,0,0,0,0,0,8,0,87.0899,0,0.3,0.9,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
MINFM51345,103.5,310,0,0,0,0,0.05,0,0,0,2.7,0,94.3099,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55765,160.5,550,0,0,0,0,0,0,0,0,0,0,96.9999,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66570,145,225,0,0,0,0,0,0,0,0,21.5,0.05,66.9899,0,0,0.05,0.05,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52864,135,257.5,0,0,0,0,0,0,0,0,24.5,0,63.1199,0,0,3.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67020,302,550,0,0,0,0,0,0,0,0,24,1.5,56.8799,0,0,2.9,0.1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67013,290,345,0,0,0,0,0,0,0,0,26,0,60.2749,0,0,1,0.15,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM67009,190,240,0,0,0,0,0,0,0,0,16,0,76.8299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66575,310,550,0,0,0,0,0,0,0,0,24,0.2,56.9999,0,0,2.5,0.24,0,6,0,0,0,0,0,0,0,0,0,0,1.5,0,0
MINFM66583,280,450,0,0,0,0,0,0,0,0,24,0,62.1949,0,0,1.2,0.14,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66588,290,450,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0.14,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66591,297,550,0,0,0,0,0,0,0,0,24,1.5,57.2399,0,0,2.9,0.1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52878,132.5,225,0,0,0,0,0,0,0,0,25,0,62.3599,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM52850,120.5,155,0,0,0,0,0,0,0,0,25,0,69.8199,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM51295,290,440,0,0,0,0,0,0,0,0,18,0,68.5599,0,1.2,2.5,0.05,0,4.25,0,0,0,0,0,1.4,0,0,0,0,0,0,0
MINFM65898,264,345,0,0,0,0,0.12,0,0,0,0.4,0,0,0,0.7,0.15,0,0,0,0,0,0,0,0,0.2,0,0,0.01,0.03,0,0,0
