internal_id,avg_hardness,avg_yield,composition_element,avg_composition
MINFM48861,126.5,540,Fe,96.7449
MINFM48861,126.5,540,Mn,0.45
MINFM48861,126.5,540,Mo,0.375
MINFM48861,126.5,540,P,0.0175
MINFM48861,126.5,540,Si,0.275
MINFM48861,126.5,540,S,0.0175
MINFM48861,126.5,540,V,0.55
MINFM49244,98.5,295,C,0.07
MINFM49244,98.5,295,Cr,17.25
MINFM49244,98.5,295,Fe,81.5424
MINFM49244,98.5,295,Mn,0.45
MINFM49244,98.5,295,Ni,0.3
MINFM49244,98.5,295,P,0.02
MINFM49244,98.5,295,Si,0.35
MINFM49244,98.5,295,S,0.0175
MINFM32717,162.5,550,C,0.025
MINFM32717,162.5,550,Cr,15.75
MINFM32717,162.5,550,Fe,76.5399
MINFM32717,162.5,550,Mn,0.75
MINFM32717,162.5,550,Mo,1.15
MINFM32717,162.5,550,Ni,5.25
MINFM32717,162.5,550,N,0.01
MINFM32717,162.5,550,P,0.0175
MINFM32717,162.5,550,Si,0.5
MINFM32717,162.5,550,S,0.0075
MINFM32723,162.5,550,C,0.025
MINFM32723,162.5,550,Cr,15.75
MINFM32723,162.5,550,Fe,76.5399
MINFM32723,162.5,550,Mn,0.75
MINFM32723,162.5,550,Mo,1.15
MINFM32723,162.5,550,Ni,5.25
MINFM32723,162.5,550,N,0.01
MINFM32723,162.5,550,P,0.0175
MINFM32723,162.5,550,Si,0.5
MINFM32723,162.5,550,S,0.0075
MINFM48519,225,441,C,1
MINFM48519,225,441,Cr,1.475
MINFM48519,225,441,Cu,0.125
MINFM48519,225,441,Fe,95.4214
MINFM48519,225,441,Mn,1.05
MINFM48519,225,441,Ni,0.15
MINFM48519,225,441,P,0.0135
MINFM48519,225,441,Si,0.5
MINFM48519,225,441,S,0.015
MINFM32724,172.5,685,C,0.025
MINFM32724,172.5,685,Cr,15.75
MINFM32724,172.5,685,Fe,76.5399
MINFM32724,172.5,685,Mn,0.75
MINFM32724,172.5,685,Mo,1.15
MINFM32724,172.5,685,Ni,5.25
MINFM32724,172.5,685,N,0.01
MINFM32724,172.5,685,P,0.0175
MINFM32724,172.5,685,Si,0.5
MINFM32724,172.5,685,S,0.0075
MINFM48841,111.5,440,C,0.23
MINFM48841,111.5,440,Cr,1.35
MINFM48841,111.5,440,Fe,96.9349
MINFM48841,111.5,440,Mn,0.45
MINFM48841,111.5,440,P,0.0175
MINFM48841,111.5,440,Si,0.45
MINFM48841,111.5,440,S,0.0175
MINFM48841,111.5,440,V,0.55
MINFM48861,126.5,540,C,0.22
MINFM48861,126.5,540,Cr,1.35
MINFM48861,126.5,540,Fe,96.7449
MINFM48861,126.5,540,Mn,0.45
MINFM48861,126.5,540,Mo,0.375
MINFM48861,126.5,540,P,0.0175
MINFM48861,126.5,540,Si,0.275
MINFM48861,126.5,540,S,0.0175
MINFM48861,126.5,540,V,0.55
MINFM49244,98.5,295,C,0.07
MINFM49244,98.5,295,Cr,17.25
MINFM49244,98.5,295,Fe,81.5424
MINFM49244,98.5,295,Mn,0.45
MINFM49244,98.5,295,Ni,0.3
MINFM49244,98.5,295,P,0.02
MINFM49244,98.5,295,Si,0.35
MINFM49244,98.5,295,S,0.0175
MINFM48883,142.5,588,C,0.35
MINFM48883,142.5,588,Cr,0.9
MINFM48883,142.5,588,Fe,97.4199
MINFM48883,142.5,588,Mn,0.85
MINFM48883,142.5,588,P,0.0175
MINFM48883,142.5,588,Si,0.27
MINFM48883,142.5,588,S,0.0175
MINFM48883,142.5,588,V,0.175
MINFM48884,222.5,514.5,C,0.35
MINFM48884,222.5,514.5,Cr,0.9
MINFM48884,222.5,514.5,Fe,97.4199
MINFM48884,222.5,514.5,Mn,0.85
MINFM48884,222.5,514.5,P,0.0175
MINFM48884,222.5,514.5,Si,0.27
MINFM48884,222.5,514.5,S,0.0175
MINFM48884,222.5,514.5,V,0.175
MINFM48914,142.5,635,C,0.51
MINFM48914,142.5,635,Cr,1.05
MINFM48914,142.5,635,Fe,96.9799
MINFM48914,142.5,635,Mn,0.85
MINFM48914,142.5,635,Ni,0.15
MINFM48914,142.5,635,P,0.0175
MINFM48914,142.5,635,Si,0.275
MINFM48914,142.5,635,S,0.0175
MINFM48914,142.5,635,V,0.15
MINFM32723,162.5,550,C,0.025
MINFM32723,162.5,550,Cr,15.75
MINFM32723,162.5,550,Fe,76.5399
MINFM32723,162.5,550,Mn,0.75
MINFM32723,162.5,550,Mo,1.15
MINFM32723,162.5,550,Ni,5.25
MINFM32723,162.5,550,N,0.01
MINFM32723,162.5,550,P,0.0175
MINFM32723,162.5,550,Si,0.5
MINFM32723,162.5,550,S,0.0075
MINFM48519,225,441,C,1
MINFM48519,225,441,Cr,1.475
MINFM48519,225,441,Cu,0.125
MINFM48519,225,441,Fe,95.4214
MINFM48519,225,441,Mn,1.05
MINFM48519,225,441,Ni,0.15
MINFM48519,225,441,P,0.0135
MINFM48519,225,441,Si,0.5
MINFM48519,225,441,S,0.015
MINFM32724,172.5,685,C,0.025
MINFM32724,172.5,685,Cr,15.75
MINFM32724,172.5,685,Fe,76.5399
MINFM32724,172.5,685,Mn,0.75
MINFM32724,172.5,685,Mo,1.15
MINFM32724,172.5,685,Ni,5.25
MINFM32724,172.5,685,N,0.01
MINFM32724,172.5,685,P,0.0175
MINFM32724,172.5,685,Si,0.5
MINFM32724,172.5,685,S,0.0075
MINFM48757,183,355,Al,0.005
MINFM48757,183,355,C,0.06
MINFM48757,183,355,Cr,0.875
MINFM48757,183,355,Cu,0.425
MINFM48757,183,355,Fe,96.9099
MINFM48757,183,355,Mn,0.65
MINFM48757,183,355,Ni,0.45
MINFM48757,183,355,P,0.105
MINFM48757,183,355,Si,0.5
MINFM48757,183,355,S,0.02
MINFM49128,150,735,C,0.36
MINFM49128,150,735,Cr,1.85
MINFM49128,150,735,Fe,94.9799
MINFM49128,150,735,Mn,0.5
MINFM49128,150,735,Mo,0.2
MINFM49128,150,735,Ni,1.65
MINFM49128,150,735,P,0.0175
MINFM49128,150,735,Si,0.275
MINFM49128,150,735,S,0.0175
MINFM49128,150,735,V,0.15
MINFM48770,223,373,C,0.16
MINFM48770,223,373,Cr,1
MINFM48770,223,373,Fe,97.3799
MINFM48770,223,373,Mn,1
MINFM48770,223,373,P,0.02
MINFM48770,223,373,Si,0.27
MINFM48770,223,373,S,0.02
MINFM48770,223,373,V,0.15
MINFM49149,255,1350,C,0.305
MINFM49149,255,1350,Cr,1.05
MINFM49149,255,1350,Fe,94.8099
MINFM49149,255,1350,Mn,1.15
MINFM49149,255,1350,Ni,1.6
MINFM49149,255,1350,P,0.0175
MINFM49149,255,1350,Si,1.05
MINFM49149,255,1350,S,0.0175
MINFM49150,150,685,C,0.35
MINFM49150,150,685,Cr,0.9
MINFM49150,150,685,Fe,94.4649
MINFM49150,150,685,Mn,0.65
MINFM49150,150,685,Mo,0.325
MINFM49150,150,685,Ni,3
MINFM49150,150,685,P,0.0175
MINFM49150,150,685,Si,0.275
MINFM49150,150,685,S,0.0175
MINFM48780,183,196,C,0.2
MINFM48780,183,196,Cr,0.1
MINFM48780,183,196,Cu,0.15
MINFM48780,183,196,Fe,97.3099
MINFM48780,183,196,Mn,1.4
MINFM48780,183,196,Mo,0.4
MINFM48780,183,196,Ni,0.125
MINFM48780,183,196,P,0.02
MINFM48780,183,196,Si,0.275
MINFM48780,183,196,S,0.02
MINFM49167,345,883,C,0.175
MINFM49167,345,883,Cr,1.5
MINFM49167,345,883,Fe,92.3699
MINFM49167,345,883,Mn,0.4
MINFM49167,345,883,Ni,4.25
MINFM49167,345,883,P,0.0175
MINFM49167,345,883,Si,0.27
MINFM49167,345,883,S,0.0175
MINFM49167,345,883,W,1
MINFM48616,237,1175,C,0.6
MINFM48616,237,1175,Cr,0.85
MINFM48616,237,1175,Cu,0.15
MINFM48616,237,1175,Fe,96.9899
MINFM48616,237,1175,Mn,0.85
MINFM48616,237,1175,Ni,0.175
MINFM48616,237,1175,P,0.0175
MINFM48616,237,1175,Si,0.35
MINFM48616,237,1175,S,0.0175
MINFM48972,172.5,785,Al,0.9
MINFM48972,172.5,785,C,0.385
MINFM48972,172.5,785,Cr,1.5
MINFM48972,172.5,785,Fe,96.2599
MINFM48972,172.5,785,Mn,0.45
MINFM48972,172.5,785,Mo,0.2
MINFM48972,172.5,785,P,0.0175
MINFM48972,172.5,785,Si,0.27
MINFM48972,172.5,785,S,0.0175
MINFM48617,253.5,1275,C,0.6
MINFM48617,253.5,1275,Cr,0.85
MINFM48617,253.5,1275,Cu,0.15
MINFM48617,253.5,1275,Fe,96.9899
MINFM48617,253.5,1275,Mn,0.85
MINFM48617,253.5,1275,Ni,0.175
MINFM48617,253.5,1275,P,0.0175
MINFM48617,253.5,1275,Si,0.35
MINFM48617,253.5,1275,S,0.0175
MINFM48975,246.5,457.5,C,0.39
MINFM48975,246.5,457.5,Cr,1.15
MINFM48975,246.5,457.5,Fe,96.4699
MINFM48975,246.5,457.5,Mn,1.15
MINFM48975,246.5,457.5,Mo,0.25
MINFM48975,246.5,457.5,P,0.02
MINFM48975,246.5,457.5,Si,0.325
MINFM48975,246.5,457.5,S,0.02
MINFM48975,246.5,457.5,V,0.225
MINFM48623,115,172.5,C,0.315
MINFM48623,115,172.5,Cr,0.95
MINFM48623,115,172.5,Fe,96.6999
MINFM48623,115,172.5,Mn,0.95
MINFM48623,115,172.5,P,0.0175
MINFM48623,115,172.5,Si,1.05
MINFM48623,115,172.5,S,0.0175
MINFM48630,192.5,835,C,0.315
MINFM48630,192.5,835,Cr,0.95
MINFM48630,192.5,835,Fe,96.6999
MINFM48630,192.5,835,Mn,0.95
MINFM48630,192.5,835,P,0.0175
MINFM48630,192.5,835,Si,1.05
MINFM48630,192.5,835,S,0.0175
MINFM48994,135,540,C,0.2
MINFM48994,135,540,Cr,3.25
MINFM48994,135,540,Fe,94.7424
MINFM48994,135,540,Mn,0.4
MINFM48994,135,540,Mo,0.575
MINFM48994,135,540,P,0.0175
MINFM48994,135,540,Si,0.275
MINFM48994,135,540,S,0.015
MINFM48994,135,540,V,0.525
MINFM48641,142.5,588,Al,1.1
MINFM48641,142.5,588,C,0.33
MINFM48641,142.5,588,Cr,1.6
MINFM48641,142.5,588,Fe,95.9649
MINFM48641,142.5,588,Mn,0.7
MINFM48641,142.5,588,P,0.0175
MINFM48641,142.5,588,Si,0.27
MINFM48641,142.5,588,S,0.0175
MINFM48659,84.5,255,C,0.12
MINFM48659,84.5,255,Cr,0.625
MINFM48659,84.5,255,Fe,98.1149
MINFM48659,84.5,255,Mn,0.55
MINFM48659,84.5,255,P,0.02
MINFM48659,84.5,255,Si,0.275
MINFM48659,84.5,255,S,0.02
MINFM48659,84.5,255,V,0.275
MINFM48673,91.5,147.5,C,0.14
MINFM48673,91.5,147.5,Cr,1
MINFM48673,91.5,147.5,Fe,97.5199
MINFM48673,91.5,147.5,Mn,0.55
MINFM48673,91.5,147.5,Mo,0.5
MINFM48673,91.5,147.5,P,0.02
MINFM48673,91.5,147.5,Si,0.25
MINFM48673,91.5,147.5,S,0.02
MINFM48659,84.5,255,C,0.12
MINFM48659,84.5,255,Cr,0.625
MINFM48659,84.5,255,Fe,98.1149
MINFM48659,84.5,255,Mn,0.55
MINFM48659,84.5,255,P,0.02
MINFM48659,84.5,255,Si,0.275
MINFM48659,84.5,255,S,0.02
MINFM48659,84.5,255,V,0.275
MINFM48673,91.5,147.5,C,0.14
MINFM48673,91.5,147.5,Cr,1
MINFM48673,91.5,147.5,Fe,97.5199
MINFM48673,91.5,147.5,Mn,0.55
MINFM48673,91.5,147.5,Mo,0.5
MINFM48673,91.5,147.5,P,0.02
MINFM48673,91.5,147.5,Si,0.25
MINFM48673,91.5,147.5,S,0.02
MINFM49292,127,295,C,0.075
MINFM49292,127,295,Cr,25
MINFM49292,127,295,Fe,72.7324
MINFM49292,127,295,Mn,0.5
MINFM49292,127,295,Ni,1
MINFM49292,127,295,P,0.0225
MINFM49292,127,295,Si,0.65
MINFM49292,127,295,S,0.02
MINFM7284,60.5,230,C,0.0045
MINFM7284,60.5,230,Fe,98.7254
MINFM7284,60.5,230,Mn,0.9
MINFM7284,60.5,230,P,0.065
MINFM7284,60.5,230,S,0.305
MINFM7391,258.5,327.5,C,0.04
MINFM7391,258.5,327.5,Cr,19
MINFM7391,258.5,327.5,Fe,70.3724
MINFM7391,258.5,327.5,Mn,1
MINFM7391,258.5,327.5,Ni,9
MINFM7391,258.5,327.5,N,0.05
MINFM7391,258.5,327.5,P,0.0225
MINFM7391,258.5,327.5,Si,0.5
MINFM7391,258.5,327.5,S,0.015
MINFM7337,108.5,620,C,0.48
MINFM7337,108.5,620,Fe,98.2774
MINFM7337,108.5,620,Mn,1.25
MINFM7337,108.5,620,P,0.02
MINFM7337,108.5,620,S,0.025
MINFM50409,114,415,Al,0.8
MINFM50409,114,415,C,0.075
MINFM50409,114,415,Cr,18
MINFM50409,114,415,Fe,69.9699
MINFM50409,114,415,Mn,1
MINFM50409,114,415,Mo,0.5
MINFM50409,114,415,Ni,9
MINFM50409,114,415,P,0.02
MINFM50409,114,415,Si,0.5
MINFM50409,114,415,S,0.135
MINFM7462,90,345,C,0.125
MINFM7462,90,345,Cr,24.5
MINFM7462,90,345,Fe,51.5874
MINFM7462,90,345,Mn,1
MINFM7462,90,345,Ni,20.5
MINFM7462,90,345,P,0.0225
MINFM7462,90,345,Si,2.25
MINFM7462,90,345,S,0.015
MINFM7471,74.5,250,C,0.04
MINFM7471,74.5,250,Cr,17
MINFM7471,74.5,250,Fe,66.9974
MINFM7471,74.5,250,Mn,1
MINFM7471,74.5,250,Mo,2.5
MINFM7471,74.5,250,Ni,12
MINFM7471,74.5,250,N,0.05
MINFM7471,74.5,250,P,0.0225
MINFM7471,74.5,250,Si,0.375
MINFM7471,74.5,250,S,0.015
MINFM7469,74.5,240,C,0.04
MINFM7469,74.5,240,Cr,17
MINFM7469,74.5,240,Fe,66.9974
MINFM7469,74.5,240,Mn,1
MINFM7469,74.5,240,Mo,2.5
MINFM7469,74.5,240,Ni,12
MINFM7469,74.5,240,N,0.05
MINFM7469,74.5,240,P,0.0225
MINFM7469,74.5,240,Si,0.375
MINFM7469,74.5,240,S,0.015
MINFM7469,74.5,240,C,0.04
MINFM7469,74.5,240,Cr,17
MINFM7469,74.5,240,Fe,66.9974
MINFM7469,74.5,240,Mn,1
MINFM7469,74.5,240,Mo,2.5
MINFM7469,74.5,240,Ni,12
MINFM7469,74.5,240,N,0.05
MINFM7469,74.5,240,P,0.0225
MINFM7469,74.5,240,Si,0.375
MINFM7469,74.5,240,S,0.015
MINFM7483,74.5,205,C,0.015
MINFM7483,74.5,205,Cr,17
MINFM7483,74.5,205,Fe,67.0224
MINFM7483,74.5,205,Mn,1
MINFM7483,74.5,205,Mo,2.5
MINFM7483,74.5,205,Ni,12
MINFM7483,74.5,205,N,0.05
MINFM7483,74.5,205,P,0.0225
MINFM7483,74.5,205,Si,0.375
MINFM7483,74.5,205,S,0.015
MINFM50423,110,380,C,0.075
MINFM50423,110,380,Cr,13
MINFM50423,110,380,Fe,85.5149
MINFM50423,110,380,Mn,0.5
MINFM50423,110,380,Mo,0.3
MINFM50423,110,380,P,0.02
MINFM50423,110,380,Se,0.075
MINFM50423,110,380,Si,0.5
MINFM50423,110,380,S,0.015
MINFM7814,77.5,310,C,0.06
MINFM7814,77.5,310,Cr,17
MINFM7814,77.5,310,Fe,81.5299
MINFM7814,77.5,310,Mn,0.5
MINFM7814,77.5,310,Ni,0.375
MINFM7814,77.5,310,P,0.02
MINFM7814,77.5,310,Si,0.5
MINFM7814,77.5,310,S,0.015
MINFM7543,106,450,C,0.04
MINFM7543,106,450,Cr,18
MINFM7543,106,450,Co,0.1
MINFM7543,106,450,Fe,68.8974
MINFM7543,106,450,Mn,1
MINFM7543,106,450,Ni,11
MINFM7543,106,450,P,0.0225
MINFM7543,106,450,Si,0.375
MINFM7543,106,450,S,0.015
MINFM7543,106,450,Ta,0.05
MINFM7518,115,550,C,0.04
MINFM7518,115,550,Cr,25.5
MINFM7518,115,550,Fe,68.2999
MINFM7518,115,550,Mn,0.5
MINFM7518,115,550,Mo,1.5
MINFM7518,115,550,Ni,3.75
MINFM7518,115,550,P,0.02
MINFM7518,115,550,Si,0.375
MINFM7518,115,550,S,0.015
MINFM7871,92.5,483,C,0.06
MINFM7871,92.5,483,Cr,17
MINFM7871,92.5,483,Fe,80.9049
MINFM7871,92.5,483,Mn,0.5
MINFM7871,92.5,483,Mo,1
MINFM7871,92.5,483,P,0.02
MINFM7871,92.5,483,Si,0.5
MINFM7871,92.5,483,S,0.015
MINFM7806,102.5,690,C,0.075
MINFM7806,102.5,690,Cr,13
MINFM7806,102.5,690,Fe,85.8899
MINFM7806,102.5,690,Mn,0.5
MINFM7806,102.5,690,P,0.02
MINFM7806,102.5,690,Si,0.5
MINFM7806,102.5,690,S,0.015
MINFM7600,92.5,483,Al,0.2
MINFM7600,92.5,483,C,0.04
MINFM7600,92.5,483,Cr,13
MINFM7600,92.5,483,Fe,85.4249
MINFM7600,92.5,483,Mn,0.5
MINFM7600,92.5,483,Ni,0.3
MINFM7600,92.5,483,P,0.02
MINFM7600,92.5,483,Si,0.5
MINFM7600,92.5,483,S,0.015
MINFM7851,358,510,C,0.2
MINFM7851,358,510,Cr,0.5
MINFM7851,358,510,Fe,96.4749
MINFM7851,358,510,Mn,0.55
MINFM7851,358,510,Mo,0.25
MINFM7851,358,510,Ni,1.775
MINFM7851,358,510,Si,0.25
MINFM7870,77.5,310,C,0.06
MINFM7870,77.5,310,Cr,17
MINFM7870,77.5,310,Fe,80.9049
MINFM7870,77.5,310,Mn,0.5
MINFM7870,77.5,310,Mo,1
MINFM7870,77.5,310,P,0.02
MINFM7870,77.5,310,Si,0.5
MINFM7870,77.5,310,S,0.015
MINFM7980,312,280,C,0.265
MINFM7980,312,280,Fe,98.2474
MINFM7980,312,280,Mn,0.8
MINFM7980,312,280,Mo,0.4
MINFM7980,312,280,P,0.02
MINFM7980,312,280,Si,0.25
MINFM7980,312,280,S,0.02
MINFM7981,368,451.5,C,0.265
MINFM7981,368,451.5,Fe,98.2474
MINFM7981,368,451.5,Mn,0.8
MINFM7981,368,451.5,Mo,0.4
MINFM7981,368,451.5,P,0.02
MINFM7981,368,451.5,Si,0.25
MINFM7981,368,451.5,S,0.02
MINFM7988,80,310,C,0.1
MINFM7988,80,310,Cr,20.5
MINFM7988,80,310,Cu,1.075
MINFM7988,80,310,Fe,77.0399
MINFM7988,80,310,Mn,0.5
MINFM7988,80,310,Ni,0.25
MINFM7988,80,310,P,0.02
MINFM7988,80,310,Si,0.5
MINFM7988,80,310,S,0.015
MINFM7801,87.5,345,C,0.075
MINFM7801,87.5,345,Cr,13
MINFM7801,87.5,345,Fe,85.8899
MINFM7801,87.5,345,Mn,0.5
MINFM7801,87.5,345,P,0.02
MINFM7801,87.5,345,Si,0.5
MINFM7801,87.5,345,S,0.015
MINFM8014,138.5,379,C,0.2
MINFM8014,138.5,379,Fe,96.9749
MINFM8014,138.5,379,Mn,0.55
MINFM8014,138.5,379,Mo,0.25
MINFM8014,138.5,379,Ni,1.775
MINFM8014,138.5,379,Si,0.25
MINFM7805,107.5,585,C,0.075
MINFM7805,107.5,585,Cr,13
MINFM7805,107.5,585,Fe,85.8899
MINFM7805,107.5,585,Mn,0.5
MINFM7805,107.5,585,P,0.02
MINFM7805,107.5,585,Si,0.5
MINFM7805,107.5,585,S,0.015
MINFM7824,95,550,C,0.06
MINFM7824,95,550,Cr,17
MINFM7824,95,550,Fe,81.4099
MINFM7824,95,550,Mn,0.625
MINFM7824,95,550,Mo,0.3
MINFM7824,95,550,P,0.03
MINFM7824,95,550,Si,0.5
MINFM7824,95,550,S,0.075
MINFM7832,358,510,C,0.195
MINFM7832,358,510,Cr,0.5
MINFM7832,358,510,Fe,96.4174
MINFM7832,358,510,Mn,0.55
MINFM7832,358,510,Mo,0.25
MINFM7832,358,510,Ni,1.825
MINFM7832,358,510,P,0.02
MINFM7832,358,510,Si,0.25
MINFM7832,358,510,S,0.02
MINFM50428,77.5,310,C,0.06
MINFM50428,77.5,310,Cr,16
MINFM50428,77.5,310,Fe,81.9049
MINFM50428,77.5,310,Mn,0.5
MINFM50428,77.5,310,P,0.02
MINFM50428,77.5,310,Si,0.5
MINFM50428,77.5,310,S,0.015
MINFM6759,43,170,C,0.05
MINFM6759,43,170,Fe,99.6674
MINFM6759,43,170,Mn,0.4
MINFM6759,43,170,P,0.02
MINFM6759,43,170,S,0.025
MINFM6828,60.5,395,C,0.205
MINFM6828,60.5,395,Fe,99.0174
MINFM6828,60.5,395,Mn,0.75
MINFM6828,60.5,395,P,0.02
MINFM6828,60.5,395,S,0.025
MINFM6819,68.5,360,C,0.205
MINFM6819,68.5,360,Fe,99.0174
MINFM6819,68.5,360,Mn,0.75
MINFM6819,68.5,360,P,0.02
MINFM6819,68.5,360,S,0.025
MINFM6815,60.5,350,C,0.205
MINFM6815,60.5,350,Fe,99.3174
MINFM6815,60.5,350,Mn,0.45
MINFM6815,60.5,350,P,0.02
MINFM6815,60.5,350,S,0.025
MINFM6848,55.5,215,C,0.225
MINFM6848,55.5,215,Fe,99.2974
MINFM6848,55.5,215,Mn,0.45
MINFM6848,55.5,215,P,0.02
MINFM6848,55.5,215,S,0.025
MINFM6786,127,362.5,C,0.175
MINFM6786,127,362.5,Fe,99.0474
MINFM6786,127,362.5,Mn,0.75
MINFM6786,127,362.5,P,0.02
MINFM6786,127,362.5,S,0.025
MINFM6836,68.5,315,C,0.205
MINFM6836,68.5,315,Fe,98.9174
MINFM6836,68.5,315,Mn,0.85
MINFM6836,68.5,315,P,0.02
MINFM6836,68.5,315,S,0.025
MINFM6883,68.5,260,C,0.31
MINFM6883,68.5,260,Fe,98.9124
MINFM6883,68.5,260,Mn,0.75
MINFM6883,68.5,260,P,0.02
MINFM6883,68.5,260,S,0.025
MINFM6861,63,240,C,0.25
MINFM6861,63,240,Fe,98.9674
MINFM6861,63,240,Mn,0.75
MINFM6861,63,240,P,0.02
MINFM6861,63,240,S,0.025
MINFM6799,58,224,C,0.175
MINFM6799,58,224,Fe,98.9474
MINFM6799,58,224,Mn,0.85
MINFM6799,58,224,P,0.02
MINFM6799,58,224,S,0.025
MINFM6799,58,224,C,0.175
MINFM6799,58,224,Fe,98.9474
MINFM6799,58,224,Mn,0.85
MINFM6799,58,224,P,0.02
MINFM6799,58,224,S,0.025
MINFM7096,50.5,195,C,0.105
MINFM7096,50.5,195,Fe,99.1199
MINFM7096,50.5,195,Mn,0.65
MINFM7096,50.5,195,P,0.02
MINFM7096,50.5,195,S,0.105
MINFM7116,60.5,235,C,0.17
MINFM7116,60.5,235,Fe,98.5549
MINFM7116,60.5,235,Mn,1.15
MINFM7116,60.5,235,P,0.02
MINFM7116,60.5,235,S,0.105
MINFM6849,60.5,360,C,0.225
MINFM6849,60.5,360,Fe,99.2974
MINFM6849,60.5,360,Mn,0.45
MINFM6849,60.5,360,P,0.02
MINFM6849,60.5,360,S,0.025
MINFM7037,100.5,370,C,0.605
MINFM7037,100.5,370,Fe,98.6124
MINFM7037,100.5,370,Mn,0.75
MINFM7037,100.5,370,P,0.02
MINFM7037,100.5,370,S,0.025
MINFM7042,100.5,370,C,0.65
MINFM7042,100.5,370,Fe,98.6724
MINFM7042,100.5,370,Mn,0.65
MINFM7042,100.5,370,P,0.02
MINFM7042,100.5,370,S,0.025
MINFM7046,106,385,C,0.705
MINFM7046,106,385,Fe,98.5124
MINFM7046,106,385,Mn,0.75
MINFM7046,106,385,P,0.02
MINFM7046,106,385,S,0.025
MINFM7115,127,172.5,C,0.17
MINFM7115,127,172.5,Fe,98.5549
MINFM7115,127,172.5,Mn,1.15
MINFM7115,127,172.5,P,0.02
MINFM7115,127,172.5,S,0.105
MINFM7158,91.5,530,C,0.305
MINFM7158,91.5,530,Fe,98.0699
MINFM7158,91.5,530,Mn,1.5
MINFM7158,91.5,530,P,0.02
MINFM7158,91.5,530,S,0.105
MINFM7004,175,482.5,C,0.515
MINFM7004,175,482.5,Fe,98.7074
MINFM7004,175,482.5,Mn,0.75
MINFM7004,175,482.5,P,0.02
MINFM7004,175,482.5,S,0.025
MINFM7018,96,355,C,0.56
MINFM7018,96,355,Fe,98.6674
MINFM7018,96,355,Mn,0.75
MINFM7018,96,355,P,0.02
MINFM7018,96,355,S,0.025
MINFM7095,98.5,525,C,0.97
MINFM7095,98.5,525,Fe,98.5974
MINFM7095,98.5,525,Mn,0.4
MINFM7095,98.5,525,P,0.02
MINFM7095,98.5,525,S,0.025
MINFM7258,106,420,C,0.44
MINFM7258,106,420,Fe,97.7549
MINFM7258,106,420,Mn,1.5
MINFM7258,106,420,P,0.02
MINFM7258,106,420,S,0.285
MINFM7194,175,482.5,C,0.355
MINFM7194,175,482.5,Fe,98.0199
MINFM7194,175,482.5,Mn,1.5
MINFM7194,175,482.5,P,0.02
MINFM7194,175,482.5,S,0.105
MINFM7245,83.5,345,C,0.44
MINFM7245,83.5,345,Fe,97.7549
MINFM7245,83.5,345,Mn,1.5
MINFM7245,83.5,345,P,0.02
MINFM7245,83.5,345,S,0.285
MINFM7276,62,230,C,0.065
MINFM7276,62,230,Fe,98.9649
MINFM7276,62,230,Mn,0.75
MINFM7276,62,230,P,0.095
MINFM7276,62,230,S,0.125
MINFM8448,176,346.5,C,0.225
MINFM8448,176,346.5,Cr,0.5
MINFM8448,176,346.5,Fe,97.8324
MINFM8448,176,346.5,Mn,0.8
MINFM8448,176,346.5,Mo,0.2
MINFM8448,176,346.5,Ni,0.55
MINFM8448,176,346.5,P,0.02
MINFM8448,176,346.5,Si,0.25
MINFM8448,176,346.5,S,0.02
MINFM8385,121.5,550,C,0.18
MINFM8385,121.5,550,Cr,0.5
MINFM8385,121.5,550,Fe,97.8724
MINFM8385,121.5,550,Mn,0.8
MINFM8385,121.5,550,Mo,0.2
MINFM8385,121.5,550,Ni,0.55
MINFM8385,121.5,550,P,0.02
MINFM8385,121.5,550,Si,0.25
MINFM8385,121.5,550,S,0.02
MINFM8387,127.5,650,C,0.17
MINFM8387,127.5,650,Cr,0.5
MINFM8387,127.5,650,Fe,97.5549
MINFM8387,127.5,650,Mn,0.775
MINFM8387,127.5,650,Mo,0.2
MINFM8387,127.5,650,Ni,0.55
MINFM8387,127.5,650,Si,0.25
MINFM8040,364.5,505,C,0.18
MINFM8040,364.5,505,Cr,0.45
MINFM8040,364.5,505,Fe,96.9449
MINFM8040,364.5,505,Mn,0.775
MINFM8040,364.5,505,Mo,0.35
MINFM8040,364.5,505,Ni,1.05
MINFM8040,364.5,505,Si,0.25
MINFM8690,289,254.5,C,0.175
MINFM8690,289,254.5,Cr,0.4
MINFM8690,289,254.5,Fe,97.7224
MINFM8690,289,254.5,Mn,0.875
MINFM8690,289,254.5,Mo,0.115
MINFM8690,289,254.5,Ni,0.45
MINFM8690,289,254.5,P,0.02
MINFM8690,289,254.5,Si,0.25
MINFM8690,289,254.5,S,0.02
MINFM8120,306.5,424,C,0.195
MINFM8120,306.5,424,Cr,0.8
MINFM8120,306.5,424,Fe,97.9424
MINFM8120,306.5,424,Mn,0.8
MINFM8120,306.5,424,P,0.02
MINFM8120,306.5,424,Si,0.25
MINFM8120,306.5,424,S,0.02
MINFM8384,127.5,650,C,0.18
MINFM8384,127.5,650,Cr,0.5
MINFM8384,127.5,650,Fe,97.8724
MINFM8384,127.5,650,Mn,0.8
MINFM8384,127.5,650,Mo,0.2
MINFM8384,127.5,650,Ni,0.55
MINFM8384,127.5,650,P,0.02
MINFM8384,127.5,650,Si,0.25
MINFM8384,127.5,650,S,0.02
MINFM8391,326,462,C,0.205
