,internal_id,avg_yield,Al,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Pb,S,Se,Si,Ti,V,W,Zn,Zr,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio
63,MITF3200,215.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.4,3.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.2,0.0,69.63099999999999,3.975805,932.5655600000001,0.8883205,26.9406513834,2.2237450000000002e-05,2.5298197000000002e-06,1.2452,2690.3930000000005,0.342345
64,MITF1460,105.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,71.67199999999998,4.066434999999999,942.92303,0.8838695,27.3241198148,2.2714449999999997e-05,6.041304600000001e-06,1.242425,2768.9979999999996,0.34125
65,MITF1670,185.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.25,0.0,71.473,4.038435,937.8003249999999,0.8805124999999999,27.335730351599995,2.257335e-05,3.041457e-06,1.2408499999999998,2772.062,0.340425
66,MITF3330,220.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.4,2.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.25,0.0,69.95299999999999,3.9913950000000002,931.3294249999999,0.8836594999999999,26.997958501999996,2.2300149999999997e-05,2.5352017e-06,1.2408249999999996,2707.2370000000005,0.34058
67,MITF3830,105.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.2,0.5,2.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,5.1,0.25,71.58420000000001,3.8477390000000007,915.51743,0.8371179000000001,29.029541158400004,2.2159070000000004e-05,4.0345844999999996e-06,1.2275950000000002,2963.2215,0.33038799999999996
68,MINFM7231,655.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,97.7299,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.883089,2.9464481300000007,1801.878892,0.442599257,55.3890178525,1.18513482e-05,8e+19,1.3905086,7806.053226,0.28341671
69,MINFM7285,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9099,0.0,0.85,0.0,0.0,0.0,0.0,0.04,0.15,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.296889,2.92309413,1785.1369869999999,0.44023985699999996,55.551315542299996,1.1781168199999999e-05,2.5999999999999997e+20,1.3883385999999998,7795.755725999999,0.28459871
70,MINFM7373,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,67.0499,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.905289,2.69553213,1712.442192,0.415431057,50.978825654999994,9.8168882e-06,9.439989999999999e-08,1.2846985999999998,7205.9491259999995,0.25494470999999996
71,MINFM7454,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,48.3449,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.967739,2.74749863,1713.215792,0.415457907,50.629019404999994,9.4266982e-06,9.25049e-08,1.2693286000000001,7212.797426,0.24950021
72,MINFM7376,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,67.5899,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.044689,2.71103013,1722.205392,0.417823257,51.280388654999996,9.8806082e-06,9.493990000000001e-08,1.2922585999999998,7248.468726000001,0.25651071000000003
73,MINFM50412,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.8449,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.432739,2.71614863,1721.555792,0.41677290699999997,50.785834405,9.5116982e-06,9.44249e-08,1.2798285999999999,7194.467426,0.25115021
74,MINFM7446,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,48.1749,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.609039,2.74261963,1710.1421919999998,0.414704807,50.53408290499999,9.4066382e-06,9.23349e-08,1.2669486,7199.411625999999,0.24900720999999998
75,MINFM7521,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,64.0949,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.670239,2.64592363,1676.2757920000001,0.406770407,49.915539905,9.6021982e-06,9.21649e-08,1.2568286,7062.3524259999995,0.24947521
76,MINFM7687,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,81.7799,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.140589,2.72228313,1745.105592,0.423942457,52.383204155,1.0381028200000001e-05,9.72849e-08,1.3227935999999998,7371.799325999999,0.26518671
77,MINFM7563,393.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,98.1749,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.26353899999998,2.9014346300000002,1801.565692,0.441232307,55.46836887,1.17642382e-05,1.6283649e-06,1.3901985999999997,7811.170626,0.28532721
78,MINFM7921,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,77.8599,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.39188899999996,2.7190041299999996,1770.1819919999998,0.424881857,52.51978715499999,1.00074682e-05,9.85924e-08,1.3249135999999997,7350.188526,0.26171870999999997
79,MINFM7827,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,78.2299,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.415089,2.72119813,1755.4715919999999,0.425295957,52.220570155,1.01336282e-05,9.817989999999999e-08,1.3220935999999999,7342.172326,0.26224170999999996
80,MINFM7928,415.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,16.0,0.0,78.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.127089,2.73315813,1781.732592,0.429790457,52.190617855,1.0081328200000001e-05,1.5874990000000002e-07,1.3262186,7331.572326,0.26104671
81,MINFM7927,415.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,16.0,0.0,78.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.127089,2.73315813,1781.732592,0.429790457,52.190617855,1.0081328200000001e-05,1.5874990000000002e-07,1.3262186,7331.572326,0.26104671
82,MINFM8058,472.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,95.0699,0.0,0.5,0.2,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.81598900000003,2.90822713,1797.724292,0.440778457,55.52963889,1.17885282e-05,1.6227199000000001e-06,1.3876636000000002,7840.799526000001,0.28639771
83,MINFM7808,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,82.8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.272189,2.7231051300000004,1753.345392,0.425540757,52.501474155,1.0363108200000001e-05,9.80799e-08,1.3277586,7379.6137260000005,0.26543571
84,MINFM50424,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,83.3299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.30608899999996,2.73716813,1762.2045919999998,0.42771145699999996,52.77511465499999,1.0420928199999999e-05,9.856989999999998e-08,1.3346185999999998,7418.196325999999,0.26685670999999994
85,MINFM8454,574.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.35,0.0,96.7999,0.0,0.6,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.676289,2.87355013,1786.8576919999998,0.43772595699999994,54.983804254999995,1.16412282e-05,1.6252189e-06,1.3783785999999998,7746.234425999999,0.28300470999999994
86,MINFM8079,569.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,94.5199,0.0,0.4,0.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.35748900000004,2.8814351300000003,1785.0182920000002,0.4375723570000001,55.137005575,1.1694518200000002e-05,1.6196939e-06,1.3778186,7785.341826,0.28464771
87,MINFM8658,574.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,96.6749,0.0,0.75,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.44253899999998,2.89157963,1793.518192,0.438800807,55.19686089249999,1.1676088199999999e-05,1.6284359e-06,1.3823485999999998,7771.267626,0.28336721
88,MINFM8039,367.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.0,96.2399,0.0,0.6,0.3,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.848689,2.87693513,1787.1048919999998,0.43730825700000003,55.077646925,1.1644058200000001e-05,1.6210378999999999e-06,1.3784836,7757.623226000001,0.28329071
89,MINFM8046,475.5,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,95.1599,0.0,0.4,0.2,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.807889,2.90013513,1795.924492,0.44034465700000003,55.518955995,1.17738982e-05,1.6163699000000002e-06,1.3871736000000001,7839.282626,0.28665871
90,MINFM8047,535.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,95.1599,0.0,0.4,0.2,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.807889,2.90013513,1795.924492,0.44034465700000003,55.518955995,1.17738982e-05,1.6163699000000002e-06,1.3871736000000001,7839.282626,0.28665871
91,MINFM8051,475.5,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,94.6699,0.0,0.3,0.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.475989,2.87506513,1784.3032919999998,0.43740435699999997,55.159829679999994,1.1686968199999999e-05,1.6134039000000003e-06,1.3781685999999997,7788.549325999999,0.28508270999999996
92,MINFM50523,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,61.1799,0.0,11.5,0.0,0.2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.289589,3.3638911300000003,1685.964172,0.419916957,50.81847573,1.08827282e-05,2.501699e-07,1.2905685999999998,7112.855326,0.22087171
93,MINFM50470,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.5,71.4599,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.09038900000002,2.6675491300000003,1684.5199920000002,0.4100173570000001,50.829154155000005,9.999768200000001e-06,9.21899e-08,1.2774386,7161.132526000001,0.25598371000000003
94,MINFM8390,386.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.4,0.0,98.4449,0.0,0.7,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,211.58473899999998,2.93249463,1819.662292,0.445884707,56.01153623,1.18654782e-05,1.6274034000000001e-06,1.4041135999999999,7891.029026,0.28803521
95,MINFM6785,340.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,99.1349,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.768639,2.8771966300000003,1802.6399920000001,0.441665107,55.544715090000004,1.1773668200000001e-05,1.184549e-07,1.3931386,7831.692526,0.28749121
96,MINFM6851,187.5,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,99.0549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.599839,2.87739963,1803.867592,0.44180840699999996,55.50844658,1.1769198200000002e-05,1.253749e-07,1.3925086,7826.980226,0.28725921
97,MINFM6968,325.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.4349,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.083639,2.90266263,1806.747992,0.442462907,55.407182230000004,1.1797748200000002e-05,1.515149e-07,1.3908985999999999,7812.802126,0.28546120999999997
98,MINFM6854,310.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,99.0549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.599839,2.87739963,1803.867592,0.44180840699999996,55.50844658,1.1769198200000002e-05,1.253749e-07,1.3925086,7826.980226,0.28725921
99,MINFM6867,345.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,98.6949,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.434239,2.8958796300000005,1804.201792,0.442071207,55.479425135,1.1796078200000002e-05,1.3533490000000002e-07,1.3920886,7822.404026,0.28621521
100,MINFM6902,485.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,98.6149,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.265439,2.89608263,1805.429392,0.44221450700000003,55.44315662500001,1.17916082e-05,1.4225489999999998e-07,1.3914586,7817.691726,0.28598321
101,MINFM6901,285.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,98.6149,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.265439,2.89608263,1805.429392,0.44221450700000003,55.44315662500001,1.17916082e-05,1.4225489999999998e-07,1.3914586,7817.691726,0.28598321
102,MINFM7094,455.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,98.3949,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.20723900000002,2.8827336300000006,1817.9107920000001,0.44371940700000007,55.221542340000006,1.1739598200000001e-05,1.9271490000000002e-07,1.3880286,7790.427426000001,0.28534521
103,MINFM6904,510.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,98.4949,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.210239,2.90224263,1805.5407919999998,0.442302107,55.433482809999994,1.18005682e-05,1.4557489999999999e-07,1.3913185999999997,7816.166326,0.28563521
104,MINFM6953,535.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.5349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09663899999998,2.8966426299999997,1807.0389919999998,0.442428907,55.408089184999994,1.17878482e-05,1.501749e-07,1.3908985999999997,7813.206126,0.28575121
105,MINFM7117,400.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.3299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.45608899999996,2.92434213,1798.631392,0.44195245699999997,55.504180084999994,1.18298682e-05,8e+19,1.3923985999999997,7821.938126,0.28515671
106,MINFM6955,482.5,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.5349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09663899999998,2.8966426299999997,1807.0389919999998,0.442428907,55.408089184999994,1.17878482e-05,1.501749e-07,1.3908985999999997,7813.206126,0.28575121
107,MINFM6846,235.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,98.7049,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.653339,2.90148663,1802.0795919999998,0.44188150699999995,55.52793698,1.1811858200000001e-05,1.267849e-07,1.3929285999999999,7828.394426,0.28624420999999994
108,MINFM7091,570.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,98.3949,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.20723900000002,2.8827336300000006,1817.9107920000001,0.44371940700000007,55.221542340000006,1.1739598200000001e-05,1.9271490000000002e-07,1.3880286,7790.427426000001,0.28534521
109,MINFM7141,397.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.0299,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.41708900000003,2.9424021300000005,1797.758392,0.442054457,55.50145922,1.18595682e-05,8e+19,1.3923986,7820.7261260000005,0.28428671
110,MINFM7097,325.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,98.8999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.66878900000003,2.8941091300000004,1799.0599920000002,0.44166595700000005,55.54059994,1.1784368200000001e-05,8e+19,1.3929586,7828.109726000001,0.28680971
111,MINFM7144,370.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.0299,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.41708900000003,2.9424021300000005,1797.758392,0.442054457,55.50145922,1.18595682e-05,8e+19,1.3923986,7820.7261260000005,0.28428671
112,MINFM7044,380.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,98.3349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.67463899999998,2.89697163,1809.916992,0.44275160700000005,55.316817375,1.17763182e-05,1.669749e-07,1.3892886,7801.312026,0.28517121
113,MINFM7142,432.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.0299,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.41708900000003,2.9424021300000005,1797.758392,0.442054457,55.50145922,1.18595682e-05,8e+19,1.3923986,7820.7261260000005,0.28428671
114,MINFM7103,279.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.3299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.45608899999996,2.92434213,1798.631392,0.44195245699999997,55.504180084999994,1.18298682e-05,8e+19,1.3923985999999997,7821.938126,0.28515671
115,MINFM7050,505.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,98.3349,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.476639,2.89165163,1812.219992,0.442985607,55.27389003,1.17617182e-05,1.755349e-07,1.3885886,7796.109026,0.28517121
116,MINFM7196,565.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.7899,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.009689,2.9463851300000004,1801.0536920000002,0.44250955700000005,55.41651950250001,1.1854878200000002e-05,8e+19,1.3909985999999999,7809.644126000001,0.28359071
117,MINFM7024,372.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,98.3749,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.75903899999997,2.89633463,1808.730192,0.442573307,55.333150024999995,1.17774882e-05,1.620149e-07,1.3894986,7803.328125999999,0.28528720999999996
118,MINFM7227,637.5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,97.7299,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.883089,2.9464481300000007,1801.878892,0.442599257,55.3890178525,1.18513482e-05,8e+19,1.3905086,7806.053226,0.28341671
119,MINFM7264,365.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,97.4999,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.397789,2.95767013,1799.4840920000001,0.442964857,55.3154815625,1.18263382e-05,2.3999999999999997e+20,1.3890985999999999,7791.759125999999,0.28274971
120,MINFM7195,330.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.7899,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.009689,2.9463851300000004,1801.0536920000002,0.44250955700000005,55.41651950250001,1.1854878200000002e-05,8e+19,1.3909985999999999,7809.644126000001,0.28359071
121,MINFM8663,574.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.35,0.0,96.5499,0.0,0.7,0.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.84028899999998,2.87999013,1788.189692,0.4374719569999999,55.04303979999999,1.16406282e-05,1.6264914e-06,1.3784535999999998,7749.439425999999,0.2827447099999999
122,MINFM8513,931.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.35,0.0,96.5099,0.0,0.7,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.262389,2.8805431300000004,1790.0074920000002,0.43819805700000003,54.89841106,1.16414882e-05,1.6443689000000001e-06,1.3769786000000002,7734.950425999999,0.28216370999999996
123,MINFM8691,498.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.0,97.1749,0.0,0.75,0.08,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.29473900000002,2.8908146300000004,1790.434192,0.43917710699999996,55.148323042499996,1.17026782e-05,1.6236159e-06,1.3830585999999998,7770.840126,0.28361521
124,MINFM50297,448.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,93.6699,0.0,0.4,0.08,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.45918899999998,2.86969013,1779.3472920000002,0.436567157,54.908411875,1.15968582e-05,1.6098679e-06,1.3741035999999998,7752.939826,0.28313571
125,MINFM50477,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.5,71.4599,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.09038900000002,2.6675491300000003,1684.5199920000002,0.4100173570000001,50.829154155000005,9.999768200000001e-06,9.21899e-08,1.2774386,7161.132526000001,0.25598371000000003
126,MINFM67297,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,51.4199,0.0,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29098900000002,2.8676713299999994,1827.3687140000002,0.417460157,55.225369715,9.7385482e-06,9.217089999999999e-08,1.3240486,7661.402926,0.26461771
127,MINFM67269,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,65.1449,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88573900000003,2.67605863,1695.259792,0.41142190700000003,50.501912405000006,9.726098200000001e-06,9.32149e-08,1.2715286,7145.029426000001,0.25252021
128,MINFM67280,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.7349,0.0,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.48063900000002,2.65163063,1687.4302820000003,0.40088560700000003,50.597377605,9.504718200000001e-06,9.03549e-08,1.2529386,7099.806026,0.24983121
129,MINFM67298,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,65.1449,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88573900000003,2.67605863,1695.259792,0.41142190700000003,50.501912405000006,9.726098200000001e-06,9.32149e-08,1.2715286,7145.029426000001,0.25252021
130,MINFM67254,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.6849,0.0,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.37513900000002,2.65019563,1686.526282,0.400664107,50.569455104999996,9.4988182e-06,9.03049e-08,1.2522385999999999,7095.869026,0.24968621
131,MINFM67296,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.6849,0.0,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.37513900000002,2.65019563,1686.526282,0.400664107,50.569455104999996,9.4988182e-06,9.03049e-08,1.2522385999999999,7095.869026,0.24968621
132,MINFM67292,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.71273900000003,2.6507486300000003,1689.355792,0.401372907,50.644800405,9.517698200000001e-06,9.046490000000002e-08,1.2538285999999998,7108.467426000001,0.25015021
133,MINFM66677,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.2349,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.975639,2.70498063,1719.070282,0.416700607,51.057656605,9.7697182e-06,9.485489999999999e-08,1.2879386,7213.176026,0.25468121
